Clust_id,p_id,Age,Baseline_date,Gender,Income,Education,value_1,value_2,value_3,outcome
A53,108450,45,5/13/2009,Female,44000,High School,52.75759225,116.8475264,6.637531424,0
A53,103564,38,11/7/2006,Female,60500,High School,66.3538131,84.90296411,9.394115913,0
A53,109543,27,10/26/2007,Female,71500,High School,36.12485913,96.95575238,10.99506451,0
A53,107777,46,4/16/2013,Male,71500,High School,76.2945858,107.4214719,10.0885453,0
A53,102792,55,6/25/2009,Male,66000,College,63.53636776,96.97260165,13.25160876,0
A53,107279,50,2/19/2009,Male,66000,High School,76.55914187,109.0944229,8.884193429,0
A53,105148,47,2/19/2010,Male,38500,High School,44.19068143,102.6308467,9.839704157,0
A53,108323,72,1/12/2006,Male,55000,High School,62.45343222,106.0374199,10.91534432,0
A53,107945,54,5/28/2005,Male,27500,High School,55.03035561,100.8620096,8.142553325,0
A53,108178,42,6/7/2010,Female,66000,High School,56.4819759,87.23448206,14.32317762,0
A53,107798,22,12/16/2013,Male,55000,Graduate Degree,69.56100448,109.231389,16.26833368,0
A53,100184,49,7/17/2005,Female,22000,College,51.95328419,84.46436666,15.61971064,0
A53,106258,58,10/12/2006,Male,55000,High School,59.43476551,77.46228711,7.119732627,0
A53,106667,40,2/11/2011,Male,44000,High School,56.83023389,108.7591271,7.736270213,0
A53,100106,39,9/22/2014,Female,60500,high school,51.65149771,83.44707741,,0
A53,104579,62,8/7/2012,Female,71500,High School,40.33760729,104.6667971,11.56977651,0
A53,105576,55,9/21/2013,Female,55000,College,31.27328671,103.0762089,17.51420195,1
A53,107264,44,11/20/2007,Male,66000,High School,58.84640856,98.16060035,14.01114098,0
A53,102431,44,3/22/2008,Male,49500,High School,72.69576842,86.7082773,13.16450836,0
A53,104310,53,7/3/2012,Male,115500,College,72.35942448,91.0262789,10.6090833,1
A53,105355,48,6/4/2008,Male,38500,Graduate Degree,63.36550122,90.50848858,6.02994787,0
A53,104598,46,7/4/2013,Female,33000,High School,73.63633158,90.91446417,10.13904273,0
A53,101306,196,4/20/2010,Male,60500,High School,68.61760284,93.79891244,4.089151062,0
A53,100888,45,3/14/2014,Male,55000,High School,74.39725111,94.37745734,10.80144513,0
A53,108499,52,7/24/2006,Female,55000,High School,51.64289118,115.4080866,13.10598916,0
A53,104002,23,7/6/2006,Female,71500,High School,59.19238031,106.9948629,11.56227704,1
A53,107430,51,9/26/2014,Female,60500,Graduate Degree,59.32248766,111.3478942,4.58581704,1
A53,102978,57,10/8/2009,Female,71500,,37.61688491,101.7126311,12.4462266,0
A53,106911,18,11/24/2013,Male,60500,High School,66.4441091,94.84066571,,0
A53,100406,60,5/22/2008,Male,55000,High School,51.35370282,87.2606889,12.3650407,0
A53,105697,54,5/29/2013,Male,60500,College,58.34933919,95.3580312,6.005388049,0
A53,101435,34,2/1/2013,Male,44000,Graduate Degree,74.14477637,90.83704003,13.60030191,1
A53,108990,48,10/18/2011,Male,60500,College,58.78052929,106.6955016,18.12023807,0
A53,103436,59,6/23/2014,Male,55000,College,59.66275389,103.8877338,13.71990917,0
A53,106812,53,1/23/2006,Male,27500,High School,67.80372402,97.78336408,11.78343389,0
A53,106987,51,8/9/2010,Male,49500,High School,63.92405606,93.96151091,13.69902629,1
A53,102882,54,8/24/2005,Male,27500,High School,78.19827459,112.5870615,6.713164463,0
A53,103080,41,12/7/2007,Male,27500,High School,39.42560486,95.25516801,10.94032149,0
A53,102060,34,5/9/2009,Female,82500,High School,45.60109635,86.84907557,6.928048489,0
A53,108419,40,1/19/2005,Male,38500,High School,71.04874133,85.74888675,6.741888711,0
A53,104692,42,2/17/2012,Female,27500,High School,50.49033195,114.2199582,11.3040148,0
A53,106421,169,10/27/2009,Male,38500,High School,53.39136637,109.6990911,10.26390325,0
A53,100674,39,8/8/2012,Male,55000,College,46.68404813,83.19167094,7.244960992,0
A53,108832,30,11/3/2007,Female,60500,College,31.89968552,102.8920378,9.460635805,0
A53,109073,195,6/3/2011,Female,44000,High School,36.43643705,93.00011319,7.316931564,0
A53,100003,36,3/28/2010,Female,71500,College,65.29822175,96.59584539,9.580784081,0
A53,106725,60,8/5/2009,Female,49500,College,59.44053756,98.62551444,8.438068979,0
A53,109035,37,6/4/2011,Male,38500,High School,66.45717165,112.5526001,10.2705632,0
A53,107744,28,10/26/2011,Male,77000,High School,47.68700561,99.21923528,9.524096574,0
A53,104370,,9/10/2013,Male,66000,Graduate Degree,64.6726912,95.26051806,12.13541149,0
A53,105541,46,8/25/2007,Male,33000,High School,49.1487758,99.1345203,11.41825512,0
A53,100653,40,6/8/2009,Male,49500,High School,74.28480097,108.776908,8.994499746,0
A53,106675,33,10/22/2012,Male,44000,High School,67.59536837,95.54401387,11.70376878,0
A53,104442,51,2/10/2005,Male,33000,High School,59.97383849,103.5882411,9.682811473,0
A53,100110,41,3/5/2010,Male,49500,High School,71.48869454,105.8587796,12.51917369,1
A53,108105,61,5/3/2006,Male,55000,High School,50.7689092,106.0475483,6.20289082,1
A53,104358,35,9/23/2012,Female,60500,College,49.96164012,102.6169295,13.89508525,0
A53,103057,37,11/30/2011,Male,71500,College,56.56172285,82.03948578,8.637963697,0
A53,105516,193,10/17/2008,Male,77000,High School,71.20160481,90.28394727,11.48366931,0
A53,109818,59,10/30/2008,Female,44000,Graduate Degree,52.68396444,97.42699299,11.27152979,0
A53,109656,46,7/25/2007,Male,66000,College,63.28717092,88.15197245,10.37374552,1
A53,106173,49,12/26/2005,Female,55000,High School,58.12709827,93.09880357,9.934866695,0
A53,107049,28,3/26/2012,Male,49500,College,60.48983244,118.4121705,3.960812942,0
A53,106361,43,9/25/2014,Female,66000,High School,51.08416107,97.04910637,9.480716097,0
A53,103842,196,3/4/2007,Female,71500,high school,56.37823427,88.81841622,8.429408751,0
A53,109700,54,11/20/2010,Male,49500,Graduate Degree,67.24911921,93.27389493,13.22116935,0
A53,104218,24,9/20/2011,Male,60500,High School,71.40753363,75.29050264,9.39168081,1
A53,106214,40,9/18/2007,Male,60500,College,64.85643876,99.75641103,9.656714377,0
A53,101626,196,3/24/2011,Male,49500,High School,37.69443437,107.8443146,11.55486555,0
A53,107387,53,5/12/2013,Male,33000,High School,72.17220227,98.35802518,15.716302,0
A53,101748,48,9/26/2007,Male,60500,High School,71.27202288,111.8201295,10.28592915,0
A53,101396,36,7/28/2007,Male,49500,High School,66.02044322,113.8815289,5.808982922,0
A53,109899,60,12/5/2006,Male,49500,College,41.25744979,107.4826628,7.002018963,0
A53,101801,35,12/21/2012,Female,44000,Graduate Degree,50.13761124,111.6904943,10.72435365,0
A53,105488,44,12/25/2012,Male,82500,High School,69.98544552,106.8929869,12.63239073,0
A79,106979,56,10/31/2013,Male,49500,High School,63.90407125,99.82175769,7.39451651,0
A79,101481,53,3/5/2013,Male,49500,High School,66.15453508,83.85465899,16.64508001,1
A79,104307,39,1/12/2008,Female,44000,High School,42.15189573,97.84343304,11.87432393,0
A79,106529,44,6/2/2009,Female,49500,high school,39.30750411,106.9349676,6.915972359,0
A79,108213,44,8/23/2007,Male,33000,Graduate Degree,65.97295461,117.8896212,10.9560316,0
A79,103720,47,12/3/2009,Male,104500,High School,66.76274108,104.130041,14.48912182,0
A79,105683,55,1/24/2006,Male,44000,College,70.0944412,108.5221536,8.82104946,0
A79,109104,59,7/4/2006,Female,77000,High School,28.04394582,91.93829017,9.905008941,0
A79,106833,54,2/3/2012,Male,49500,High School,55.02810095,109.4655816,15.19428902,0
A79,100579,42,12/10/2012,Male,38500,High School,61.90833269,120.6811032,15.91563632,0
A79,101310,37,12/30/2010,,49500,Graduate Degree,63.86761588,89.91830295,11.09151545,0
A79,101634,37,2/25/2005,Female,55000,High School,45.52202811,115.1630721,11.23389078,0
A79,102506,55,2/24/2010,Male,33000,High School,66.8606979,110.8319512,9.284034999,0
A79,108795,52,9/7/2005,Male,,High School,56.84281606,105.9205598,10.72713105,1
A79,106045,42,9/1/2011,Male,55000,High School,67.89884757,101.5535821,14.77918056,0
A79,107190,182,4/24/2006,Male,33000,High School,44.8042219,106.9105347,9.014642503,0
A79,105401,32,7/27/2008,Male,44000,College,66.13746377,105.333868,14.59924413,0
A79,103927,53,7/20/2008,Male,77000,College,73.19766979,92.59201533,17.96318184,0
A79,104155,33,2/10/2013,Male,33000,High School,66.59504137,95.38712922,14.68633235,0
A79,100240,53,5/7/2006,Female,38500,High School,58.99569429,94.33366891,15.27257108,1
A79,101577,41,5/9/2012,Female,77000,High School,58.42195495,111.0651056,8.328751112,1
A79,109814,63,11/2/2013,Male,88000,High School,61.02671412,92.48781354,11.87577969,0
A79,108515,45,12/16/2008,Male,16500,Graduate Degree,54.75025347,109.4618197,12.97697683,0
A79,105182,40,8/5/2008,Male,38500,High School,94.26480108,108.2403406,12.49643495,0
A79,104784,32,9/16/2008,Male,49500,College,58.86286373,94.52666399,11.61550308,1
A79,104484,40,5/4/2007,Male,77000,High School,63.76295163,91.61318264,10.50029338,1
A79,108495,30,5/11/2010,Female,44000,College,51.73343125,106.9860745,10.74018332,0
A79,109264,36,10/22/2009,Male,49500,College,65.20102719,119.7445303,10.7721975,1
A79,102451,32,9/11/2009,Female,77000,High School,52.23737833,92.20728559,9.437812639,0
A79,104492,49,9/11/2013,Male,44000,College,58.31374348,109.7292111,10.70317993,0
A79,103208,18,10/17/2013,Male,38500,College,66.75219027,104.3887638,9.190024307,0
A79,107572,30,6/20/2011,999,60500,College,47.81756097,102.1975024,13.64226684,1
A79,101012,32,9/9/2013,Male,77000,High School,67.88304452,92.41335737,8.169562461,0
A79,108659,53,4/20/2005,Male,82500,High School,55.65917698,106.0842355,10.74565137,1
A79,105363,51,9/12/2014,Male,49500,High School,50.75682871,104.5199213,12.59232898,1
A79,107953,80,8/29/2014,Male,66000,College,78.95445131,91.80228605,8.444267484,0
A79,102624,41,6/4/2005,Male,93500,College,79.68663599,113.0432815,13.8123875,0
A79,102328,37,6/29/2010,Male,38500,High School,63.56241154,91.52639109,7.698070288,0
A79,109235,54,10/30/2011,Male,93500,High School,51.58139432,99.51066633,7.843310992,0
A79,103770,36,12/30/2011,Male,71500,Graduate Degree,82.75512487,124.9013707,10.32487001,0
A79,104910,43,9/30/2012,Male,33000,College,41.05485228,94.96295077,16.27029438,0
A79,109670,35,4/18/2010,Male,27500,High School,65.25379273,99.13448915,,0
A79,104947,43,3/10/2009,Female,71500,high school,58.89152657,94.38878571,10.83942504,0
A79,108723,47,8/30/2006,Male,55000,High School,60.11683216,92.50651896,7.196780611,0
A79,104720,37,1/23/2012,Female,104500,,51.79519353,111.6556112,9.504013967,1
A79,103624,43,2/10/2008,Male,49500,High School,79.47067735,99.80292306,10.62559086,0
A79,108168,62,8/5/2012,Male,27500,High School,65.58728993,97.84945191,12.01322485,0
A79,105865,50,12/18/2008,Male,49500,High School,72.89216256,118.2201887,10.28803424,0
A79,108741,42,4/28/2009,Male,44000,High School,62.06120939,105.2717654,10.25723788,0
A79,106848,55,3/30/2012,Male,38500,Graduate Degree,74.26646711,108.1700473,9.409363348,1
A79,109905,32,10/10/2006,Female,49500,Graduate Degree,81.97228588,85.87126734,12.85332458,1
A79,104347,32,4/8/2005,Male,49500,High School,87.2325133,139.9774356,4.383684833,0
A79,107603,66,10/31/2012,Female,38500,College,59.39604999,103.607209,10.13175623,0
A79,102890,45,9/9/2008,Female,22000,High School,40.27701678,88.53176438,15.42529496,0
A79,103460,42,12/19/2009,Male,60500,College,58.76853587,102.1641068,9.654993008,0
A79,100902,18,9/23/2006,Female,66000,High School,59.69800126,75.01307588,10.56129439,0
A79,106314,46,5/9/2014,Male,49500,High School,72.19417828,100.2255381,9.782066507,0
A79,108254,67,12/17/2010,Male,55000,Graduate Degree,61.72146463,109.3588462,9.426546065,1
A79,109753,46,4/24/2006,Male,60500,High School,84.45303021,107.088397,11.08422551,0
A79,103192,70,,Male,66000,High School,56.97833864,101.5823177,8.663126322,0
A79,106664,49,6/18/2009,Male,49500,High School,60.2179006,87.69823959,13.62299105,0
A79,109145,46,5/23/2007,Male,66000,College,54.88495341,87.97433842,14.22378471,0
A79,103110,56,11/13/2012,Female,88000,Graduate Degree,49.45215882,96.92034008,12.07351375,0
A79,107129,36,4/14/2006,Female,38500,College,40.02056165,114.0898657,9.733278624,0
A79,100924,32,1/26/2005,Male,60500,High School,75.99210348,113.9947706,12.5504353,1
A79,100651,38,4/28/2009,Male,60500,High School,60.03244658,103.1530332,10.31864272,0
A79,102987,42,1/19/2008,Male,60500,High School,70.95505486,87.38589903,12.39072619,0
A79,105534,21,12/25/2013,Male,55000,College,62.08211171,99.22191422,13.86020383,0
A79,109094,47,7/30/2007,Male,55000,High School,66.54089275,93.85926238,13.66842811,0
A79,109076,39,5/24/2005,Female,49500,High School,60.24251592,94.53071725,11.4780973,0
A79,101948,39,1/17/2005,Male,60500,high school,67.1298382,90.99780952,11.65289244,0
A79,100085,58,7/15/2010,Female,60500,,48.03922912,107.6572043,7.458148775,1
A79,101637,47,10/5/2008,Male,49500,High School,67.20638045,102.8423809,8.670006081,0
A79,104409,29,6/13/2009,Male,66000,High School,44.82503986,97.53921162,13.52861058,0
A79,108124,46,10/5/2009,Male,44000,High School,61.71594349,103.2735315,13.02028605,0
A79,104536,49,9/9/2010,Male,55000,High School,51.31385138,103.3424563,12.28817242,0
A79,101506,37,10/19/2011,Female,22000,College,55.61588339,101.4521694,10.04694268,0
A79,102500,42,8/3/2011,Male,33000,High School,44.6423469,93.50495633,10.62163457,0
A79,108006,38,7/15/2013,Male,77000,College,73.22054001,119.7098528,17.95321529,0
A79,106890,44,9/23/2014,Male,33000,College,83.91557226,119.2134198,10.33533231,0
A79,106441,36,6/21/2010,Female,71500,College,46.45482131,110.3899212,7.507654093,0
A79,108411,34,1/1/2005,Male,60500,College,46.05979017,88.4164492,12.32252057,0
A79,106131,24,12/11/2010,Male,55000,College,75.84841126,85.69638893,10.79924059,0
A79,100667,29,1/28/2011,Male,55000,High School,51.88338479,109.4496623,8.188868861,0
A79,106624,44,12/8/2009,Male,49500,College,72.4594964,97.14419246,8.536952081,0
A79,105676,54,12/16/2005,Male,27500,High School,64.58300083,111.484049,9.694128779,0
A79,108846,48,6/18/2014,Female,77000,High School,33.2564322,107.2173685,12.2578428,0
A79,107957,45,11/14/2009,Male,38500,High School,63.77385495,86.91913112,11.07195196,0
A79,103735,52,11/19/2010,Male,38500,High School,59.10416369,112.5275561,9.190117547,1
A79,100190,43,9/30/2007,Male,49500,High School,56.8305836,94.75194642,6.589124105,0
A79,103437,51,9/7/2010,Male,71500,High School,60.45904252,111.3921314,10.06241972,0
A79,103696,48,11/15/2007,Male,66000,High School,87.02777011,99.89581824,5.313320784,0
A79,101258,49,4/3/2005,Female,71500,High School,57.31749281,98.26321129,10.79871207,0
A79,101036,47,11/27/2014,Male,60500,High School,64.04563745,103.5838395,12.0043081,0
A79,100275,54,8/30/2007,Female,38500,High School,62.62781873,101.5950211,10.51285813,0
A79,102842,52,3/23/2011,Male,82500,High School,76.13699154,107.2823201,12.81445616,0
A79,103845,53,2/4/2007,Male,82500,College,66.88920666,96.81807163,13.65430085,0
A79,102432,31,4/20/2009,Male,55000,High School,61.36461207,91.28351993,13.30910018,0
B2,102483,54,11/14/2010,999,55000,High School,59.84052877,83.00970583,14.92797443,0
B2,108184,33,9/13/2013,Female,66000,High School,57.18481642,,8.687868821,0
B2,107477,26,10/19/2013,Male,71500,College,67.07422576,88.83002946,12.2629065,0
B2,106992,45,4/3/2013,Female,44000,College,68.27491177,92.01958412,14.64940744,0
B2,107158,57,9/5/2008,Male,71500,College,62.04958254,87.20081748,12.09468557,0
B2,103534,48,4/25/2009,Male,77000,Graduate Degree,55.14923504,97.67519136,12.27596851,0
B2,103755,40,10/24/2008,Male,71500,High School,53.32253835,104.5037303,8.272010872,0
B2,108234,34,5/10/2009,Male,27500,High School,56.84008588,103.7914332,8.120343081,0
B2,105819,56,12/2/2008,Male,60500,College,61.72410716,86.51357432,8.617229644,1
B2,107423,58,3/26/2013,Female,49500,High School,56.47532967,97.6375319,9.545252145,0
B2,109226,44,10/30/2005,Female,38500,High School,43.99237505,98.89149639,7.677128421,0
B2,104079,47,8/23/2012,Male,49500,High School,60.88787005,108.3086567,8.985103304,0
B2,104036,47,6/21/2006,Male,71500,High School,70.58925343,111.8912274,12.64794446,0
B2,107602,48,9/27/2011,Male,71500,High School,59.25474663,108.3699575,9.177494946,0
B2,105008,37,3/4/2007,Male,88000,College,63.77109226,96.29859207,12.10515595,0
B2,105357,41,11/21/2006,Male,55000,College,63.87547124,110.0286856,7.319938918,0
B2,108680,42,8/3/2012,Female,60500,College,54.58505411,84.80316973,12.75429062,0
B2,104887,43,8/18/2014,Female,49500,High School,54.45198709,93.14352077,9.107561666,0
B2,108423,64,8/28/2010,Male,77000,College,68.23794149,102.2403338,7.682822235,0
B2,107611,33,5/5/2010,Female,,High School,51.72002519,111.6209224,7.4504349,0
B2,108609,48,9/29/2010,Male,77000,High School,57.49740948,107.714647,8.377996617,0
B2,103941,37,6/3/2011,Male,49500,High School,58.80824086,99.33320781,7.389107381,0
B2,107787,43,2/23/2008,Female,66000,High School,42.78965493,91.53863188,12.64330101,0
B2,100223,35,10/16/2011,Male,66000,High School,72.1375209,112.3014746,15.70936707,0
B2,100486,55,6/14/2013,Female,55000,High School,62.71361979,87.87145194,11.30524891,0
B2,101809,52,12/9/2006,Male,71500,high school,79.46847006,101.1268862,14.77773198,0
B2,100498,35,6/17/2010,Male,77000,High School,77.37158306,90.75465882,14.1877218,0
B2,103571,37,3/29/2012,Male,71500,High School,69.7184047,96.37139367,3.667494926,0
B2,101074,34,8/5/2012,Female,33000,High School,68.78060889,84.51327032,9.05101129,0
B2,104228,19,12/9/2007,Female,60500,High School,53.08464006,121.5367408,10.66429584,0
B2,100119,54,1/23/2014,Male,82500,high school,67.43526732,87.00398956,7.877646992,1
B2,101731,26,11/9/2009,Male,66000,High School,83.51968533,105.7599395,12.99140163,0
B2,102846,43,5/1/2010,Female,38500,College,52.32854344,92.98980516,8.013428829,1
B2,100741,32,1/11/2009,Male,38500,High School,64.31832184,90.04045075,6.682580265,1
B2,104183,56,6/30/2009,Male,33000,College,85.38254037,98.45232247,7.010544469,1
B2,100617,54,11/2/2008,Female,44000,High School,55.8621828,106.9380164,13.80107886,0
B2,103161,36,9/28/2007,Male,49500,,51.21687395,102.7468743,11.2049975,1
B2,101560,42,10/3/2006,Male,60500,High School,68.93470932,98.39522893,15.01165366,0
B2,107961,40,6/11/2014,Female,71500,College,51.20254225,,4.652297376,0
B2,100305,35,8/11/2010,Female,55000,College,32.7570246,100.7847855,11.34428723,0
B2,105941,79,2/5/2014,Male,22000,College,101.0600663,101.8411908,8.023951553,0
B2,102226,48,5/27/2005,Male,16500,College,63.22563136,107.0581711,12.41986545,0
